name,category,subcategory,city,neighborhood,address,lat,lng,phone,website,rating,total_reviews,has_website,deep_score,priority,types
Peluquería Delsy ️,Peluqueria,General,San Estanislao,,"Teniente Adolfo Mello, San Estanislao 1234, Paraguay",-24.6628301,-56.4485774,0984 155566,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Luxury Body Piercing,Tatuajes/Piercing,Piercing Studio,Ciudad del Este,,"Av. Choferes del Chaco, Cd. del Este 100150, Paraguay",-25.5321926,-54.6249147,0982 277692,https://instagram.com/luxury.piercingpy?utm_medium=copy_link,4.2,5,True,57,B,establishment|point_of_interest|store
"Salón de belleza ""Liza Martinez""",Salon de Belleza,General,Bella Vista,,"WCWQ+WW, Bella Vista 070202, Paraguay",-27.0526858,-55.5601901,0992 943392,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
TODO ARTE ️Ta2,Otros,General,Villa Elisa,,"Von Poleski 6699, Villa Elisa 111510, Paraguay",-25.3825624,-57.58476810000001,0993 547695,https://www.facebook.com/TodoArteCGV187?mibextid=ZbWKwL,4.2,5,True,57,B,establishment|point_of_interest|store
Alice Beauty Salón,Peluqueria,General,Itá,,"Las Piedras, Itá 110509, Paraguay",-25.4556962,-57.4051971,0971 619804,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
En lo de Carol ✂️,Salon de Belleza,General,Areguá,,"Areguá 110124, Paraguay",-25.3396605,-57.38496749999999,0971 897884,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Estudio Rocío Medina,Salon de Belleza,General,Pedro Juan Caballero,,"General Bruguez esq, Pedro Juan Caballero 130111, Paraguay",-22.5459896,-55.7347417,0975 520753,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Paola Depilación,Salon de Belleza,General,Pedro Juan Caballero,,"F66X+4HR, Padre Hugo Irala Troche, Pedro Juan Caballero 130107, Paraguay",-22.539634,-55.7511004,0985 196869,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Ivana Portillo Salon de Belleza,Salon de Belleza,General,Limpio,,"Fernando de la Mora casi Ruta, Limpio 110822, Paraguay",-25.1786817,-57.48658510000001,0981 873952,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Peluquería Alice Centro de Tratamientos,Peluqueria,General,Pilar,,"Antequera, Pilar 120106, Paraguay",-26.8633594,-58.3018063,0975 184760,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
La pelu de Lorena Ayala,Peluqueria,General,Mariano Roque Alonso,Caacupe Mi,"Calle última, Mariano Roque Alonso 111016, Paraguay",-25.2202201,-57.559335,0982 303368,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Señorita studio cilios,Salon de Belleza,General,Pedro Juan Caballero,,"Alberdi, Pedro Juan Caballero 130106, Paraguay",-22.5413552,-55.7473316,0991 602918,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest|store
Valeria Reyes Beauty Express,Salon de Belleza,General,Atyrá,,"PR9G+3HQ, Atyrá 030402, Paraguay",-25.2822907,-57.1735029,0984 937341,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Rosana Peralta Coiffure,Salon de Belleza,General,Atyrá,,"Av San Antonio, Atyrá 030402, Paraguay",-25.2854364,-57.171041,0975 353317,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Spa & peluqueria Bella unisex,Peluqueria,Spa,Mariano Roque Alonso,,"Gral Bernardino caballero y, tte Adolfo rojas silva 123, Mariano Roque Alonso 111007, Paraguay",-25.2158329,-57.5169724,0981 314713,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
RLbeauty,Salon de Belleza,General,Pedro Juan Caballero,,"22.563185,-55.751980, Pedro Juan Caballero 130115, Paraguay",-22.5631872,-55.7520891,0974 980517,,0.0,0,False,57,B,beauty_salon|establishment|hair_care|point_of_interest
STUDIO LUCY ROMERO,Salon de Belleza,General,Pedro Juan Caballero,,"F6QW+Q7W, Pedro Juan Caballero 130129, Paraguay",-22.5105475,-55.7543045,0991 560023,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Peluqueria FV Actitud Positiva,Peluqueria,General,Itá,,"Aveiro, Itá 2710, Paraguay",-25.4738771,-57.3829072,0974 260429,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Janef art studio,Salon de Belleza,General,Limpio,,"e/ sevilla llala, Manuel Gondra, Limpio 110815, Paraguay",-25.1696053,-57.4886195,0994 695957,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Dra.So.Odontología,Salon de Belleza,General,San Lorenzo,Centro de San Lorenzo,"Av. Defensores del Chaco 307, San Lorenzo 2160, Paraguay",-25.3431557,-57.50950519999999,0991 966564,https://drasoodontovisage.site.agendit.com.py/sucursal/48755,5.0,34,True,57,B,beauty_salon|establishment|health|point_of_interest|spa
Instituto Abel Sotto,Salon de Belleza,General,Itá,,"FJQP+5WJ, Teniente Candia, Itá 110506, Paraguay",-25.51209,-57.36275000000001,0982 208133,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Denis Rojas Galeano,Peluqueria,General,Itauguá,,"2021, Itauguá 110601, Paraguay",-25.4478172,-57.3546381,0991 284379,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Susy Coiffure,Salon de Belleza,General,Itauguá,,"Kuña Guapa, Itauguá 110616, Paraguay",-25.4016688,-57.3703172,0984 874057,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Olga Salón de Belleza,Peluqueria,General,San Pedro de Ycuamandyyú,,"Calle Unión casi, San Pedro de Ycuamandyyú 020103, Paraguay",-24.0892729,-57.0856372,0985 801610,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Peluquería barbería Silver,Peluqueria,General,Asunción,,"Julio Correa 297, Asunción 001520, Paraguay",-25.2727716,-57.5657876,0981 704966,,0.0,0,False,57,B,establishment|hair_care|health|point_of_interest
"Mini market y Salón de belleza ""Unik's""",Peluqueria,General,Encarnación,,"6000, Encarnación 070105, Paraguay",-27.3042131,-55.8732226,0994 574896,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Corte y estilo,Peluqueria,General,Villa del Rosario,,"Villa del Rosario 021301, Paraguay",-24.4243827,-57.11257699999999,0983 971774,,0.0,0,False,57,B,establishment|hair_care|health|point_of_interest
Plaza Tte. Fariña,Otros,General,Caacupé,,"JV75+G22, 8 De Deciembre, Caacupé 030103, Paraguay",-25.3862456,-57.1424798,,http://www.caacupe.gov.py/,4.3,287,True,57,B,establishment|point_of_interest
IRON MAN TATTOO - PIERCING DE FERCHU BOGADO,Tatuajes/Piercing,Piercing Studio,Luque,,"PGJ4+WCH, Luque 110932, Paraguay",-25.2678152,-57.4937108,0985 300675,https://instagram.com/ferchubogadotoo?igshid=NzZhOTFlYzFmZQ==,4.4,7,True,57,B,establishment|point_of_interest
B y L Beauty salon,Salon de Belleza,General,Ypane,,"16 de Agosto, Ypane 111808, Paraguay",-25.4433165,-57.50572129999999,0972 829339,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
LAURY tu salón de belleza,Salon de Belleza,General,San Pedro de Ycuamandyyú,,"Independencia, San Pedro de Ycuamandyyú 020101, Paraguay",-24.0859123,-57.0784599,0973 613094,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Peluquería y Barberia Roquelo,Peluqueria,General,San Pedro de Ycuamandyyú,,"General Samaniego, San Pedro de Ycuamandyyú 020118, Paraguay",-24.0954039,-57.0779024,0984 726482,,0.0,0,False,57,B,establishment|hair_care|health|point_of_interest
"Zuni,Brisa,Coiffure",Salon de Belleza,General,Itá,,"Itá 110502, Paraguay",-25.5056883,-57.36701799999999,0971 360811,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Juci Fernándes Studio de belleza,Peluqueria,General,Santa Rita,,"70000, Santa Rita 101301, Paraguay",-25.7973373,-55.09704910000001,0986 568472,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Barberia Vargas,Barberia,General,Santa Rita,,"6W47+8F3, Santa Rita 101304, Paraguay",-25.7942428,-55.08633469999999,,,4.0,1,False,57,B,establishment|hair_care|point_of_interest
C & N Estética y Belleza,Salon de Belleza,General,Presidente Franco,,"Gral. Bernardino Caballero, Pdte. Franco 100224, Paraguay",-25.5709036,-54.6032342,0973 379795,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest|spa
Actitud Femenina (GABY CARDOZO),Peluqueria,General,Piribebuy,,"Boqueron, Piribebuy 031401, Paraguay",-25.4580789,-57.03643169999999,0971 612084,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
EUMA-COIFFURE,Peluqueria,General,Piribebuy,,"Ojopoi, Piribebuy 031415, Paraguay",-25.5168515,-56.9498828,0976 671244,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
ARISOL COIFFURE,Peluqueria,General,Coronel Oviedo,Azucena,"Villa IPVU, Cnel. Oviedo 050120, Paraguay",-25.4669303,-56.4370529,0994 473767,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
En Lo De Lau,Peluqueria,General,Coronel Oviedo,Barrio General Caballero,"Costa Alegre, Cnel. Oviedo 050110, Paraguay",-25.4440528,-56.4536404,0982 940434,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
MS Cosmiatria Funcional,Salon de Belleza,General,Rosario,,"Córdoba 1253, S2000 Rosario, Santa Fe, Argentina",-32.9461344,-60.64035389999999,0341 337-0151,https://www.tuturno.io/mscosmiatriafuncional,5.0,32,True,57,B,beauty_salon|establishment|point_of_interest|spa
Olgui Peluquería,Peluqueria,General,San Pedro de Ycuamandyyú,,"Curupay y, San Pedro de Ycuamandyyú 020103, Paraguay",-24.0922724,-57.0760936,0983 733806,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Peluquería Wilma,Peluqueria,General,Ciudad del Este,,"Km 7, Cd. del Este 100171, Paraguay",-25.5188894,-54.6662888,0983 116664,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
ZulmaBelleCenter,Peluqueria,General,Ciudad del Este,,"Kaaguy Poty, Ciudad del Este 100112, Paraguay",-25.4910583,-54.6834431,0981 779732,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Odonto Excellence Minga Guazú,Otros,General,Minga Guazú,,"Juana de Lara, Minga Guazú 101102, Paraguay",-25.4880557,-54.7614982,0986 118914,https://www.instagram.com/odontoexcellencemingaguazu/,4.2,5,True,57,B,doctor|establishment|health|point_of_interest
StudioPatiVazquez,Salon de Belleza,General,Ciudad del Este,,"Unnamed Road, Cd. del Este 101102, Paraguay",-25.4828319,-54.7595002,0975 414492,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Luxtouch Estudio,Salon de Belleza,General,Presidente Franco,,"Barrio Padre Damian, Pdte. Franco 100221, Paraguay",-25.5714241,-54.6130487,0975 860867,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Sole Salón de Belleza,Salon de Belleza,General,Minga,,"G69Q+MQ5, Minga 7420, Paraguay",-25.4808698,-54.76051959999999,,https://www.facebook.com/SoleSalondeBelleza/,4.8,5,True,57,B,beauty_salon|establishment|point_of_interest
"Beleze - Depilación Definitiva, Estética & Peluquería",Peluqueria,General,Encarnación,,"Av. Bernardino Caballero, Encarnación 070111, Paraguay",-27.3264823,-55.866643,0981 555565,http://www.belezepy.com/,5.0,20,True,57,B,beauty_salon|establishment|hair_care|health|point_of_interest|spa
Anaiah Glam,Salon de Belleza,General,Pilar,,"Km5 barrio 21 de septiembre manzana 4 lote 13 Primera entrada casa azul, Pilar 120111, Paraguay",-26.8465587,-58.25893970000001,0975 112952,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Alta Diosa - Salón de Belleza,Salon de Belleza,General,San Ignacio Guazú,,"Mcal. López, San Ignacio Guazú 080304, Paraguay",-26.883024,-57.0251235,0993 252560,,1.0,1,False,57,B,beauty_salon|establishment|point_of_interest
Salón de belleza Zulma unisex,Peluqueria,General,Pilar,,"4PP5+W7, Pilar 120103, Paraguay",-26.8626467,-58.29179329999999,0972 139148,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Mansión BIM Centro de Estética,Salon de Belleza,General,Posadas,,"Moritán 2080, N3301HPS Posadas, Misiones, Argentina",-27.3588319,-55.8954489,0376 470-8941,https://www.fresha.com/es/book-now/la-mansion-bim-x4gn77ye/services?lid=1094255&pId=1037588,4.8,29,True,57,B,beauty_salon|establishment|point_of_interest
Joha Beauty salon,Salon de Belleza,General,Pilar,,"Ygatimí, Pilar 120109, Paraguay",-26.876176,-58.3049455,0986 655731,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Salon de Belleza Lourdes Karina,Salon de Belleza,General,Pilar,,"Barrio San isidro, Pilar 120111, Paraguay",-26.8452504,-58.2833828,0985 186453,,2.0,1,False,57,B,establishment|hair_care|point_of_interest
GS Estudio de Belleza,Salon de Belleza,General,Pedro Juan Caballero,,"Cincuentenario de la Guerra del Chaco, Pedro Juan Caballero 130101, Paraguay",-22.5258422,-55.7467395,0973 571180,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Ponte Bella Salón de Belleza,Peluqueria,General,Piribebuy,,"GXH9+W4R, Constitucion, Piribebuy 031404, Paraguay",-25.4698233,-57.0311089,0986 173815,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
La Pelu de Dahia,Peluqueria,General,Yaguarón,,"1234, Yaguarón 1234, Paraguay",-25.5191031,-57.310747,0983 344108,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Sanatorio La Trinidad,Otros,General,Encarnación,,"Avenida 248, Encarnación 6000, Paraguay",-27.3267459,-55.86943979999999,(071) 203 222,http://www.sanatoriolatrinidad.com.py/,4.1,76,True,57,B,doctor|establishment|health|hospital|point_of_interest
Beauty Academy Leticia Silguero - Esencia de Acai,Peluqueria,General,Ayolas,,"Nucleo 02, Ayolas 080203, Paraguay",-27.3891737,-56.8571958,0971 852267,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Perchera Americana,Salon de Belleza,General,Ayolas,,"J573+WW3, Ayolas 080202, Paraguay",-27.3852358,-56.8451914,0992 664257,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Ohanastudio,Salon de Belleza,General,Ypane,,"Curupayty, Ypane 111802, Paraguay",-25.4586235,-57.5045523,0991 187443,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
ADAS🧚🏻‍♀️,Salon de Belleza,General,Itauguá,,"Coronel Martínez casi, Itauguá 110610, Paraguay",-25.397428,-57.3508595,0971 596542,,0.0,0,False,57,B,beauty_salon|establishment|hair_care|point_of_interest
Peluquería MV,Peluqueria,General,Pilar,,"120102, Pilar 120102, Paraguay",-26.8512831,-58.2883412,0975 775439,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
El Salón de Lada,Peluqueria,General,San Pedro de Ycuamandyyú,,"Florentín Almirón casi, San Pedro de Ycuamandyyú 1122, Paraguay",-24.0886115,-57.07586080000001,0976 803364,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
La casa Depelle,Salon de Belleza,General,Asunción,,"Gonzalo Bulnes 677, Asunción 001411, Paraguay",-25.28839,-57.5792502,0984 731000,https://depelle.com.py/,5.0,46,True,57,B,beauty_salon|establishment|health|point_of_interest|spa
LAS CARIÑOSAS ASUNCIÓN ORIGINAL,Spa/Wellness,General,Asunción,,"Piribebuy 239, Asunción 001101, Paraguay",-25.2870933,-57.63793380000001,0984 400228,https://69.com.py/servicios/carinosas-asuncion,4.2,37,True,57,B,establishment|point_of_interest|spa
Salón Belleza Suprema,Peluqueria,General,Puerto Antequera,,"020201, Puerto, Puerto Antequera 8050, Paraguay",-24.0815354,-57.2010577,0984 821721,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
NV beauty salón,Peluqueria,General,Mariano Roque Alonso,,"0, Mariano Roque Alonso 2010, Paraguay",-25.1888437,-57.5283879,0993 598894,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Centro de Tratamientos Capilares ISAMAR,Peluqueria,General,Pilar,,"San Lorenzo, Pilar 2800, Paraguay",-26.8797345,-58.2972342,0962 331179,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Beauty Salón Yessica Borja,Peluqueria,General,Encarnación,,"Lote 7, Barrio santa cruz, Manzana 5, Encarnación 070135, Paraguay",-27.2777245,-55.9268318,0983 248575,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Lea González,Peluqueria,General,San Pedro de Ycuamandyyú,,"San Pedro de Ycuamandyyú 020103, Paraguay",-24.0894064,-57.0888979,0995 662890,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Sinaí Dermo Radiance,Salon de Belleza,General,Asunción,,"Av. Brasilia 1015, Asunción 1015, Paraguay",-25.2793693,-57.60042569999999,0974 455435,https://linktr.ee/sinaidermoradiance,5.0,42,True,57,B,beauty_salon|doctor|establishment|hair_care|health|point_of_interest|spa|store
TOP RUSTIC - Peluqueria Unisex - Marti Villalba,Peluqueria,Peluqueria Unisex,San Pedro de Ycuamandyyú,,"San Pedro de Ycuamandyyú 020101, Paraguay",-24.0898622,-57.0731578,0971 600097,https://toprustic.site.agendit.com.py/sucursal/38822,4.9,22,True,57,B,establishment|hair_care|point_of_interest
Cristhi coiffure,Peluqueria,General,Minga Guasu,,"Km 16, Minga Guasu 101118, Paraguay",-25.4625672,-54.7582787,0973 412777,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Peluqueria Alfa y Omega,Peluqueria,General,Yaguarón,,"Mariscal Francisco Solano López 667, Yaguarón 091501, Paraguay",-25.5613646,-57.287402,0991 418913,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Salón de Belleza Milu,Salon de Belleza,General,Coronel Bogado,,"RQMJ+FVQ, Coronel Bogado 070810, Paraguay",-27.1659796,-56.2165103,0981 081562,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Maria Victoria,Salon de Belleza,General,Areguá,,"Av 13 de Noviembre y, Juan De Matta Gaona 39, Areguá 110110, Paraguay",-25.3019182,-57.43854959999999,0975 375593,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Salón de belleza | Mirna López,Peluqueria,General,Areguá,,"Caacupemí | Barrio, San Antonio de Padúa, Areguá 110112, Paraguay",-25.2941605,-57.4173332,0991 611741,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Chany Lash,Salon de Belleza,General,Pedro Juan Caballero,,"Av. Carlos Domínguez, Pedro Juan Caballero 130114, Paraguay",-22.5497267,-55.7389962,0976 848926,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
MD ESTILLO Y BELLEZA,Peluqueria,General,Pedro Juan Caballero,,"Prudencia Ortellado entre, Charagua, Pedro Juan Caballero 2520, Paraguay",-22.5592949,-55.74617509999999,0992 699592,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Cris Bogarin Salon de Belleza,Salon de Belleza,General,Pedro Juan Caballero,Vila Militar II,"Natalício Talavera y, Pedro Juan Caballero 130113, Paraguay",-22.5494235,-55.7287957,0971 182256,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
MenPlus,Peluqueria,General,Coronel Bogado,,"6920, Cnel. Bogado 070801, Paraguay",-27.1564393,-56.23701029999999,0983 951744,,0.0,0,False,57,B,establishment|hair_care|health|point_of_interest
Bartbería Ady,Peluqueria,General,Coronel Bogado,,"Mayor Peralta, Cnel. Bogado 070804, Paraguay",-27.1666886,-56.2401985,0981 754318,,0.0,0,False,57,B,establishment|hair_care|health|point_of_interest
Rincon de belleza C9,Salon de Belleza,General,Doctor Juan Eulogio Estigarribia,,"Doctor Juan Eulogio Estigarribia Campo9, Dr Juan Eulogio Estigarribia 3660, Paraguay",-25.3672382,-55.70343800000001,0971 484613,,0.0,0,False,57,B,beauty_salon|establishment|hair_care|point_of_interest
Salón de Belleza Que Coqueta,Salon de Belleza,General,Yaguarón,,"Buenaventura Gamarra c/ Pedro Juan Caballero Yaguaron, Yaguarón 4620, Paraguay",-25.5627596,-57.2839003,0991 816091,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Rm peluqueros,Peluqueria,General,San Estanislao,,"Padre Fidel Maíz, San Estanislao 020803, Paraguay",-24.6653139,-56.4464219,0986 114383,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Stylos Reykel,Peluqueria,General,Caaguazú,Centenario,"GXHW+4FH, Pte. Carlos A. López, Caaguazú 050206, Paraguay",-25.4720274,-56.0047061,0975 926908,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
EyB Studio,Peluqueria,General,Caaguazú,Centenario,"Gral. Eugenio A. Garay casi, Caaguazú 010501, Paraguay",-25.470706,-56.0082375,0986 317875,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Diva'S Belleza Integral,Peluqueria,General,Caaguazú,,"Av. Silvio Pettirossi esquina, Caaguazú 050208, Paraguay",-25.461249,-56.02102859999999,0991 292557,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
LotusFlower,Salon de Belleza,General,Caaguazú,Barrio San Lorenzo,"Yacu, Caaguazú 050209, Paraguay",-25.4621084,-56.0290037,0986 765888,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest|spa
Zuljazbeauty,Salon de Belleza,General,Caaguazú,,"GXJJ+5MG, Caaguazú 050207, Paraguay",-25.469556,-56.0182984,0986 550257,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Bonito Hair Studio,Peluqueria,General,Villa Elisa,,"Emiliano R. Fernández, Villa Elisa 111503, Paraguay",-25.356053,-57.5752525,0986 613032,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Sheylasalonyspa,Salon de Belleza,Spa,Emboscada,,"Emboscada 030604, Paraguay",-25.1156119,-57.3608737,0981 754598,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
La Pelu de Pao,Peluqueria,General,Asunción,,"Loma Pyta, Asunción 001509, Paraguay",-25.2525959,-57.5449608,0971 127433,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Lady Di Beauty Salon,Salon de Belleza,General,Coronel Oviedo,Barrio General Caballero,"Centro, Cnel. Oviedo 050117, Cnel. Oviedo 050107, Paraguay",-25.446572,-56.4425811,0985 879375,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
E Beauty Studio,Salon de Belleza,General,Itauguá,,"Tte. Gutierrez, Itauguá 110605, Paraguay",-25.395025,-57.35053720000001,0986 813992,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Ana Carolina Beauty Experience,Salon de Belleza,General,Coronel Oviedo,12 de Junio,"Curupayty, Cnel. Oviedo 050106, Paraguay",-25.4478897,-56.436709,0976 152958,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
NERI ESPINOLA MASCULINO/FEMENINO,Peluqueria,General,San Bernardino,,"CAPITAN FELIX ISMAEL FERREIRA, San Bernardino 031604, Paraguay",-25.3356288,-57.2626305,0981 890395,,1.0,1,False,57,B,establishment|hair_care|point_of_interest
Karina Coiffure,Peluqueria,General,Altos,,"Bernardino Caballero &, PPRX+VW7, 14 de Mayo, Altos 030201, Paraguay",-25.2578428,-57.25020809999999,0991 437852,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
SD Hair studio,Peluqueria,General,Caaguazú,Barrio Ciudad Nueva,"Mauricio José Troche, Caaguazú 050210, Paraguay",-25.4719067,-56.0313033,0976 430251,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
SAUCEDO HAIR EXTENSIONS,Peluqueria,General,Caaguazú,,"Caaguazú 0522, Paraguay",-25.4514617,-56.0391826,0975 314649,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Juan Carlos Vázquez Hair studio,Peluqueria,General,Presidente Franco,,"Presidente Franco 100214, Paraguay",-25.5497871,-54.62659679999999,0973 516922,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Pdlashes_py,Salon de Belleza,General,Mariano Roque Alonso,Caacupe Mi,"Manuel Gondra, &, Mariano Roque Alonso 111011, Paraguay",-25.2086117,-57.53849760000001,0985 857127,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Clínica de Belleza LG y Serv de Bordados,Peluqueria,General,Piribebuy,,"Yhaguymi, Piribebuy 031410, Paraguay",-25.4756649,-57.0311515,0982 297015,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Bendita Eres,Salon de Belleza,General,Piribebuy,,"GXR4+MCQ, Piribebuy 031401, Paraguay",-25.4582923,-57.0439061,0976 512457,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
paola valiente studio,Salon de Belleza,General,Lúke,,"Sauce, Lúke 110932, Paraguay",-25.2715518,-57.4968681,,https://instagram.com/paolavstudio?igshid=MmIzYWVlNDQ5Yg==,5.0,8,True,57,B,beauty_salon|establishment|hair_care|point_of_interest|spa
Patricia Bottino Belleza Integral,Peluqueria,General,Coronel Oviedo,Azucena,"Las Residentas esq, Cnel. Oviedo 3300, Paraguay",-25.4517322,-56.4432625,0991 467979,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Peluquería Delia 💇🏻‍♀️,Peluqueria,General,Coronel Oviedo,Barrio San Isidro,"25.4517443 56, Cnel. Oviedo 050117, Paraguay",-25.4516749,-56.4491314,0983 916866,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Lourdes Salón De Belleza ✨❤️,Peluqueria,General,Coronel Oviedo,,"GGJX+P4X, Coronel Oviedo 050116, Paraguay",-25.4681499,-56.45215589999999,0991 950369,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Alejandría Hair Salón,Peluqueria,General,Coronel Oviedo,Barrio San Isidro,"Yacyreta, Cnel. Oviedo 050116, Paraguay",-25.460561,-56.4479739,0972 753800,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Barbearia Do Maicon,Peluqueria,General,Santa Rita,,"Av. Sta. Rita, Santa Rita 101301, Paraguay",-25.7986505,-55.0852584,0983 167026,https://barberiadomaicon.site.agendit.com.py/sucursal/53493,4.9,34,True,57,B,establishment|hair_care|health|point_of_interest
Peluqueria J&C,Peluqueria,General,Altos,,"PPJW+FR2, Altos 030202, Paraguay",-25.2688503,-57.2529832,0993 323651,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Salón De Belleza Gloria,Salon de Belleza,General,Villa Hayes,,"Cerro Corá, Villa Hayes 150401, Paraguay",-25.0878963,-57.5307273,0971 115734,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Salón de belleza Jessi Garcia,Salon de Belleza,General,Villa Hayes,,"5864WFFC+8P, Villa Hayes 150412, Paraguay",-25.0766875,-57.52818749999999,0992 866816,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Luz Servin,Salon de Belleza,General,Villa Hayes,,"Progreso 3, Villa Hayes 150402, Paraguay",-25.0840273,-57.5499164,0971 676239,,0.0,0,False,57,B,beauty_salon|establishment|point_of_interest
Style & Relax Peluquería Estética Unisex Erica Rolón,Peluqueria,General,Itapua poty,,"Cruce Guajaibi, Itapua poty 073006, Paraguay",-26.7014345,-55.4739704,0986 466304,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Peluqueria Essential,Peluqueria,General,Trinidad,,"Callejon historico lombardo, Trinidad 072201, Paraguay",-27.130501,-55.70789449999999,0986 857495,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Peluqueria Favi,Peluqueria,General,Caaguazú,Barrio Bernardino Caballero,"Barrio Bernardino Caballero, Caaguazú 050216, Paraguay",-25.4769157,-56.0111,0975 950980,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
Arte Estética (A&E) Salón de Bellezas Unisex,Peluqueria,General,Villa Hayes,,"Avenida Mcal Lopez c/ 29 de septiembre Villa Hayes, Villa Hayes 9900, Paraguay",-25.0932125,-57.52116940000001,0985 157612,,0.0,0,False,57,B,establishment|hair_care|point_of_interest
