name,category,subcategory,city,neighborhood,address,lat,lng,phone,website,rating,total_reviews,has_website,deep_score,priority,types
Wanda fashion,Salon de Belleza,General,Las Lajas,,"Coronado mall al lado del super 99 Coronado, Las Lajas, Provincia de Panamá Oeste, Panama",8.5420499,-79.9136919,240-4742,,3.4,11,False,72,A,beauty_salon|clothing_store|establishment|point_of_interest|spa|store
Yanina Espinoza Studio,Salon de Belleza,General,Pilar,,"Juanita Pessoa, Pilar 2800, Paraguay",-26.8750919,-58.3063212,0973 720079,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Lolitas Hair Haven,Peluqueria,General,Lambaré,,"Av. República Argentina, Lambaré 110708, Paraguay",-25.3338981,-57.60885559999999,0992 355381,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Peluquería NASIAS,Peluqueria,General,Lambaré,,"Lambaré 110724, Paraguay",-25.3505885,-57.6258562,0992 665138,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Sol Spa Beauty Center,Spa/Wellness,Spa,Lambaré,,"Av. Cacique Lambare, Lambaré 3838, Paraguay",-25.340008,-57.59762070000001,0991 413890,,4.0,4,False,72,A,beauty_salon|establishment|hair_care|point_of_interest|spa
Bella House Py,Salon de Belleza,General,Lambaré,,"JCV2+WCM, Lambaré 110717, Paraguay",-25.3551644,-57.5989423,0985 919454,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Gisella Beauty,Salon de Belleza,General,Atyrá,,"PR8H+R42, Atyrá 030402, Paraguay",-25.2853671,-57.1711407,0992 258552,,5.0,2,False,72,A,beauty_salon|establishment|hair_care|point_of_interest
Noe Hair Py,Peluqueria,General,Lambaré,,"M93M+QQJ, Patricio Escobar, Lambaré 110721, Paraguay",-25.3455615,-57.6155964,0991 647652,,4.7,3,False,72,A,beauty_salon|establishment|point_of_interest
Celinaullonstudio,Peluqueria,General,Lambaré,,"Alejo Garcia casi, Lambaré 2776, Paraguay",-25.3319904,-57.6053775,0985 245573,,5.0,3,False,72,A,establishment|hair_care|point_of_interest
Mi casa,Peluqueria,General,Areguá,,"Areguá 1998, Paraguay",-25.2888737,-57.3967614,0971 917781,,5.0,2,False,72,A,establishment|hair_care|health|point_of_interest
BEAUTY SALÓN SONIA,Salon de Belleza,General,Presidente Franco,,"Presidente Franco 100210, Paraguay",-25.5420674,-54.6369191,0975 463197,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest
Presidente franco,Salon de Belleza,General,Presidente Franco,,"C9HQ+32V, Presidente Franco 100224, Paraguay",-25.5722666,-54.6124393,0973 681717,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Belen Armoa Peluquería y Spa,Peluqueria,Spa,Mariano Roque Alonso,,"QFRF+GGJ, Sargento Cuoti, Mariano Roque Alonso 111008, Paraguay",-25.2086593,-57.5262202,0985 803114,,4.8,4,False,72,A,beauty_salon|establishment|point_of_interest
Centro de Esteica YERUTI,Peluqueria,General,Areguá,,"MJQ8+VG5, Av. Mariscal Estigarribia, Areguá 110101, Paraguay",-25.3103559,-57.38363609999999,0981 981482,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Leticia Ortiz Coiffure,Peluqueria,General,Areguá,,"Ruta Aregua, Areguá 110122, Paraguay",-25.3400763,-57.40863950000001,0994 218849,,5.0,2,False,72,A,establishment|hair_care|point_of_interest
Peluquería Ruth - Capacitación,Peluqueria,General,Areguá,,"Av. Mariscal Estigarribia 119, Areguá 2000, Paraguay",-25.311452,-57.3844386,0976 139080,,5.0,2,False,72,A,establishment|hair_care|point_of_interest
DayLez Spa & Centro de Belleza,Salon de Belleza,Spa,Lambaré,,"Av. Bruno Guggiari, Lambaré 110704, Paraguay",-25.3238032,-57.6164004,0982 461597,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
G&B Studio Glam,Salon de Belleza,General,Presidente Franco,,"Uruguay, Presidente Franco 100219, Paraguay",-25.5615241,-54.614386,0973 807968,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Zonia Chaparro Hair & Beauty Salon,Salon de Belleza,General,Luque,,"General Genes, Luque 2060, Paraguay",-25.2642641,-57.485581,0981 163601,https://www.instagram.com/p/Cf1vKkdrXWg/?igshid=YmMyMTA2M2Y=,5.0,11,True,72,A,establishment|hair_care|point_of_interest
Studio Queen By Clau Acosta,Salon de Belleza,General,Mariano Roque Alonso,Caacupe Mi,"Toledo, &, Mariano Roque Alonso 111010, Paraguay",-25.2109105,-57.536343,0971 950222,https://www.instagram.com/studioqueenspy,5.0,19,True,72,A,beauty_salon|establishment|point_of_interest|spa|store
Peluqueria Robert,Peluqueria,General,Mariano Roque Alonso,Caacupe Mi,"Boqueron casi, Mariano Roque Alonso 111010, Paraguay",-25.213033,-57.53007009999999,,,4.9,14,False,72,A,establishment|hair_care|point_of_interest
Julia - Salón de Belleza,Salon de Belleza,General,Villarrica,,"6HH4+WQF, Mayor Bullo, Villarrica 040102, Paraguay",-25.770173,-56.4430786,0985 559781,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Panambi,Salon de Belleza,General,Luque,,"Cerro Cora, Luque 2060, Paraguay",-25.2681332,-57.4899084,0971 321011,https://instagram.com/panambi_luque?igshid=dnVxNndoOWRhbzAw&utm_source=qr,5.0,11,True,72,A,beauty_salon|establishment|point_of_interest
Esebastian Y Sophie Monfillo Unisex,Peluqueria,General,Luque,,"America entre Paysandu y, Cochabamba Casi, Luque 110915, Paraguay",-25.2468441,-57.50422539999999,0981 128012,https://linktr.ee/esebastianysophiemonfillo,4.9,161,True,72,A,establishment|hair_care|point_of_interest
Peluquería lo de Liz,Peluqueria,General,Luque,,"Juan de mena c/ lapacho Cerca de Ips, entre la escuela Amistad, Luque 110928, Paraguay",-25.2809721,-57.4816523,0991 541970,https://www.facebook.com/690153347753320/posts/pfbid02e1uu35fjUrE61YPTQF2cDyWkJz6iH8gTHQhzAGS8tNpKgJJnofWcULB1EMDvYV3Sl/,4.8,19,True,72,A,establishment|hair_care|point_of_interest
ElyCoiffure ..elyparedesestilista,Peluqueria,General,Piribebuy,Maria Auxiliadora,"Mariscal Estigarribia, Piribebuy 031402, Paraguay",-25.4650301,-57.04769469999999,0981 128957,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
GALESSPY,Salon de Belleza,General,Paraguarí,,"9VH3+MJR, Paraguarí 090101, Paraguay",-25.6210552,-57.1522713,0992 612277,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Peluqueria Excelent,Peluqueria,General,Ñemby,,"Ñemby 111206, Paraguay",-25.3842672,-57.5356441,0981 802437,https://www.facebook.com/PeluqueriaExcelentBellezaEstilo/,4.9,17,True,72,A,establishment|hair_care|point_of_interest
Elizabeth Coiffure,Otros,General,Villarrica,,"6GMV+HCP 040115, Unnamed Road, Villarrica 5000, Paraguay",-25.7660966,-56.4563195,0992 345543,,4.4,18,False,72,A,establishment|point_of_interest
Alejandra Bispo Beauty Salon,Salon de Belleza,General,Ñemby,,"Vicente Iturbe, Ñemby 111204, Paraguay",-25.3887126,-57.5396942,0983 624685,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Joseph Coiffure Villarrica,Salon de Belleza,General,Villarrica,,"Alejo García, Villarrica 5000, Paraguay",-25.782276,-56.4484677,0985 247215,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Salón de Belleza Amelia,Salon de Belleza,General,Villarrica,,"Cnel. Martinez, 6GGW+GQC, &, Villarrica 040103, Paraguay",-25.7736842,-56.4530992,0986 718391,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Salon de Belleza Victoria,Salon de Belleza,General,Villarrica,,"6G6X+RF2, Villarrica 040108, Paraguay",-25.788037,-56.4510373,,,4.9,10,False,72,A,establishment|hair_care|point_of_interest
Salon De Belleza Cynthia,Salon de Belleza,General,Villarrica,,"Aquidaban casi estero bellaco e, Itá Ybaté, Villarrica 040104, Paraguay",-25.7719068,-56.4381614,0983 177098,,5.0,1,False,72,A,establishment|point_of_interest|store
Salón Artelleza,Peluqueria,General,Puerto Iguazú,,"Salto Dos Hermanas, N3378 Puerto Iguazú, Misiones, Argentina",-25.6161973,-54.58213689999999,03757 31-3961,,5.0,3,False,72,A,establishment|hair_care|point_of_interest
CINDY ALFONSO BEAUTY SALÓN,Peluqueria,General,Del este,,"Paso Pucu, Del este 100139, Paraguay",-25.5287332,-54.6047431,0993 512289,,5.0,3,False,72,A,establishment|hair_care|point_of_interest
Mariel Salón de Belleza,Peluqueria,General,Lambaré,,"Carlos Miguel Giménez casi, Lambaré 110733, Paraguay",-25.369143,-57.60672210000001,0961 897600,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
"DEIMAR - Peluquería, Impresiones",Peluqueria,General,Piribebuy,Barrio Virgen Del Rosario,"GXH6+79H, Piribebuy 031404, Paraguay",-25.4718109,-57.0390118,0971 394503,,5.0,3,False,72,A,establishment|hair_care|point_of_interest
Peluquería Barbería Vera,Peluqueria,General,Santa Rita,,"AVENIDA, Monseñor Agustín Van Haken, 5WW7+39C, Santa Rita 101305, Paraguay",-25.8048125,-55.0866203,0994 371598,,5.0,3,False,72,A,establishment|hair_care|health|point_of_interest
Barbearía LISBOA,Peluqueria,General,Santa Rita,,"6W76+3X4, Santa Rita 101303, Paraguay",-25.800863,-55.0884227,0986 935105,,5.0,4,False,72,A,establishment|hair_care|health|point_of_interest
Jazmin ortiz beauty studio,Salon de Belleza,General,Presidente Franco,,"Gral. Bernardino Caballero, Pdte. Franco 100217, Paraguay",-25.5491753,-54.6072065,0992 606890,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Salao Ana Wagner,Salon de Belleza,General,Santa Rita,,"Rua, José Asunción Flores, Santa Rita 101301, Paraguay",-25.7981187,-55.0963283,0983 161309,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Camila Coronel Estética,Salon de Belleza,General,Presidente Franco,,"C9PM+5QX, Presidente Franco 100220, Paraguay",-25.5648056,-54.61525,0973 233510,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
REBECA LÓPEZ - STUDIO,Salon de Belleza,General,Presidente Franco,,"Av Monday, Pdte. Franco 100219, Paraguay",-25.5590369,-54.6066416,0993 290759,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Lady Luna,Salon de Belleza,General,Capiatá,,"+595 991 231845, Capiatá 110217, Paraguay",-25.3542914,-57.4430251,0991 231845,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
E&L Salón de Belleza,Peluqueria,General,Villarrica,,"Spezzini casi, Villarrica 040110, Paraguay",-25.7770717,-56.46011129999999,0992 700434,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
CEJAS.CON HAIR SPA.,Peluqueria,Spa,Santa Rita,,"Bairo Las Carmelita, Santa Rita 101303, Paraguay",-25.7893015,-55.0874631,0984 739109,,5.0,4,False,72,A,establishment|hair_care|point_of_interest
Salón De Belleza Cristina,Peluqueria,General,Presidente Franco,,"C9QM+H9H, Presidente Franco 100219, Paraguay",-25.561057,-54.6165072,0992 882888,,5.0,2,False,72,A,establishment|hair_care|point_of_interest
Laboratorio de color,Peluqueria,General,Fernando de la Mora,,"Nicasio Villalba casi, Fernando de la Mora 0000, Paraguay",-25.3102485,-57.5301485,0994 880560,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
NATHALIA GONZÁLEZ ESTILISTA,Peluqueria,General,Fernando de la Mora,Fernando Zona Sur,"25.3422722 57, Fernando de la Mora 110315, Paraguay",-25.3421901,-57.55077209999999,0992 674761,,5.0,2,False,72,A,establishment|hair_care|point_of_interest
Hair Salon - Pretty Woman,Salon de Belleza,General,Areguá,,"c/ conavi, Las Residentas, Areguá 110114, Paraguay",-25.3042113,-57.39928959999999,0992 593286,,4.5,2,False,72,A,beauty_salon|establishment|point_of_interest
Salon De Belleza Diana,Salon de Belleza,General,Areguá,,"Unnamed Road 1616, Areguá 110102, Paraguay",-25.3176626,-57.3857666,0993 536118,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Salon d Belleza LA PRINCE,Salon de Belleza,General,Areguá,,"Areguá 110110, Paraguay",-25.3004239,-57.4347226,0976 323927,,5.0,2,False,72,A,establishment|hair_care|point_of_interest
Salon Diana Invernizzi,Salon de Belleza,General,Ciudad del Este,,"Paso Pucu, Cd. del Este 100139, Paraguay",-25.5282957,-54.6095305,(061) 504 021,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest
Diana Talavera Beauty Studio,Salon de Belleza,General,Ciudad del Este,,"Km7, Cd. del Este 100165, Paraguay",-25.5101231,-54.6671915,,,4.9,11,False,72,A,beauty_salon|establishment|point_of_interest
Mariabe Salon de Belleza,Salon de Belleza,General,Ciudad del Este,,"Avda Alcibiades Ibanez Ciudad Del Este, Cd. del Este 7000, Paraguay",-25.5068691,-54.6341961,0973 646543,https://www.instagram.com/mariabemart/?hl=es,4.5,11,True,72,A,establishment|hair_care|point_of_interest
Elena Olmedo Beauty Salon,Salon de Belleza,General,Ciudad del Este,,"Tte Guillermo Arias, Av. Choferes del Chaco y, Cd. del Este 100146, Paraguay",-25.5347037,-54.617374,0985 805675,,4.8,4,False,72,A,establishment|hair_care|point_of_interest
Rossy Coiffure,Peluqueria,General,Pilar,,"Ramona Martínez, M2L5, Pilar 120109, Paraguay",-26.8719622,-58.3116953,0985 968028,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
La Belle Studio De Belleza,Salon de Belleza,General,Santa Rita,,"6W23+9P2, Adela Speratti, Santa Rita 101301, Paraguay",-25.7991096,-55.09572679999999,0985 633896,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Juancho,Peluqueria,General,Villarrica,,"6HH3+QQ7, Comuneros, Villarrica 040102, Paraguay",-25.770578,-56.4455833,0991 582570,,4.5,2,False,72,A,establishment|hair_care|health|point_of_interest
Diosa Spa,Spa/Wellness,Spa,Villarrica,,"Angostura, Villarrica 040103, Paraguay",-25.7742065,-56.4448281,0982 732222,,4.0,4,False,72,A,establishment|point_of_interest|spa
Noelia Maqueda Hair Salon,Salon de Belleza,General,Areguá,,"MJPC+XM6 Frente al SNPP, Areguá 110101, Paraguay",-25.3125756,-57.37836839999999,0976 409326,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Peluqueria,Peluqueria,General,Areguá,,"MHQV+XMF, Manuel Ortiz Guerrero, Areguá 110104, Paraguay",-25.310063,-57.40582089999999,0981 887456,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Royal Estudio,Peluqueria,General,Areguá,,"PH2P+RHC, Av. Las Residentas, Areguá 110112, Paraguay",-25.2979266,-57.4136015,0985 416247,,4.8,4,False,72,A,establishment|hair_care|point_of_interest
Beauty Salón Jeralee Pera,Peluqueria,General,Paraguarí,,"Barrio Ciudad Nueva Estero Bellaco, entre 1ra y, Paraguarí 4000, Paraguay",-25.6165115,-57.1556829,0981 899725,,5.0,2,False,72,A,establishment|hair_care|point_of_interest
Salon Genesis Unisex,Salon de Belleza,General,Paraguarí,,"9RJW+MWM, Unnamed Road, Paraguarí 090103, Paraguay",-25.6182876,-57.1526888,0971 857698,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Gloria Coiffure,Peluqueria,General,Paraguarí,,"9V82+W9C, Paraguarí 090102, Paraguay",-25.6326994,-57.1491153,0971 584056,,5.0,4,False,72,A,establishment|hair_care|health|point_of_interest
Coquette-Salón de belleza,Peluqueria,General,Paraguarí,,"PY01, Paraguarí 090102, Paraguay",-25.6237625,-57.15044109999999,0971 506813,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Dermodepill CDE,Salon de Belleza,General,Ciudad del Este,,"Los Lapachos casi, Cd. del Este 100153, Paraguay",-25.5123581,-54.6392946,0983 996644,https://beacons.ai/dermodepillcde,5.0,165,True,72,A,beauty_salon|establishment|hair_care|health|point_of_interest|spa
Iris Estilista,Peluqueria,General,Itaugua,,"Itaugua 2470, Paraguay",-25.3942546,-57.35260669999999,0976 206929,,5.0,3,False,72,A,establishment|hair_care|point_of_interest
MACHT CROSS PY,Gimnasio/Fitness,General,Villa Elisa,,"JCH8+GFW, Villa Elisa 111510, Paraguay",-25.3711875,-57.58381250000001,0985 114589,,4.3,3,False,72,A,establishment|gym|health|point_of_interest
Fit FACTOR Py Equipamientos para Gimnasio,Gimnasio/Fitness,Gimnasio,Villa Elisa,,"San Estanislao, Villa Elisa 111515, Paraguay",-25.3794095,-57.5756591,0971 378304,https://www.facebook.com/fitfactor.py/,4.3,12,True,72,A,establishment|point_of_interest|shopping_mall
Cristhian Brunaga tattoo & Piercings _Peluqueria,Peluqueria,Tattoo Studio,Ciudad del Este,,"Avenid, Cd. del Este 100121, Paraguay",-25.4833228,-54.65976,0994 329767,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
"Diana Méndez Peluquería, Barbería y Estética",Peluqueria,General,Itauguá,,"Cnel. Victor Santiviago, Itauguá 110607, Paraguay",-25.3900857,-57.3365355,0982 832658,,5.0,4,False,72,A,establishment|hair_care|point_of_interest
Studio Única San Lorenzo,Salon de Belleza,General,San Lorenzo,,"MF24+4J7, Rafael Materi, San Lorenzo 111436, Paraguay",-25.3496536,-57.54356,0981 200343,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest
Peluquería Graciela,Peluqueria,General,Ciudad del Este,,"1000, Cd. del Este 100107, Paraguay",-25.4660265,-54.6978204,0983 112888,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Fashion Coiffure Itauguá,Peluqueria,General,Itauguá,,"Defensores del Chaco, Itauguá 110611, Paraguay",-25.3956508,-57.353874,0981 127334,,5.0,4,False,72,A,establishment|hair_care|point_of_interest
Ma cuts Hair Estudio,Peluqueria,General,Itauguá,,"Francisco caballero Albarez, e 135, Itauguá 110611, Paraguay",-25.3965701,-57.3545903,0991 909840,,5.0,1,False,72,A,establishment|hair_care|health|point_of_interest
Masaje Express Paraguay,Spa/Wellness,General,Ciudad del Este,,"Av. 1º de Mayo, Cd. del Este 100148, Paraguay",-25.5280416,-54.6182122,0992 270949,,4.0,4,False,72,A,establishment|point_of_interest
Porãharenda Elena Salinas,Salon de Belleza,General,Ciudad del Este,,"Av aviadores del chaco y julio correa Ciudad del Este, Cd. del Este 7000, Paraguay",-25.5376504,-54.6202812,0991 564327,,4.7,3,False,72,A,beauty_salon|establishment|point_of_interest
EMMA BEAUTY STUDIO,Peluqueria,General,Pedro Juan Caballero,,"PANCHITO LOPEZ, Picuíba, Pedro Juan Caballero 130119, Paraguay",-22.5641308,-55.739168,0973 510004,,5.0,4,False,72,A,establishment|hair_care|point_of_interest
L.M SIEMPRE BELLA SALÓN,Peluqueria,General,Pedro Juan Caballero,,"Karanday &, F64R+4M4, Araticu, Pedro Juan Caballero 130108, Paraguay",-22.5447301,-55.7582983,0975 371569,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Adriana Lima Beauty,Salon de Belleza,General,Pedro Juan Caballero,Vila Militar II,"C. Carlos Antonio López, Pedro Juan Caballero 130123, Paraguay",-22.5562772,-55.7235059,(67) 99872-6090,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Angye Salón Unisex,Salon de Belleza,General,Limpio,,"Santa Rosa c/ Emigdio Montiel, Limpio 110809, Paraguay",-25.1484615,-57.4735379,0983 960243,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
MAURA NAILS 1,Uñas/Nails,Salon Uñas,Luque,,"Fernando de la mora, Simón Bolivar, Luque 110933, Paraguay",-25.2679654,-57.5011509,0981 427672,,4.4,13,False,72,A,beauty_salon|establishment|point_of_interest
ANGHI's Fitness,Gimnasio/Fitness,General,Limpio,,"Limpio 110815, Paraguay",-25.1681602,-57.48438410000001,0981 758409,https://www.facebook.com/share/1CcxML5Qtm/,4.4,10,True,72,A,establishment|gym|health|point_of_interest
FADE STUDIO,Peluqueria,General,Limpio,,"19, Limpio 111809, Paraguay",-25.1814989,-57.44971899999999,0982 424791,,5.0,2,False,72,A,establishment|hair_care|health|point_of_interest
San Miguel,Peluqueria,General,Areguá,,"MHXW+47M, Av. Las Residentas, Areguá 110114, Paraguay",-25.3021535,-57.404314,0991 414169,,4.5,2,False,72,A,establishment|hair_care|point_of_interest
MR Salón,Peluqueria,General,Ñemby,,"Sta. Rosa casi, Ñemby 2540, Paraguay",-25.3953597,-57.54560979999999,0991 249736,,5.0,4,False,72,A,establishment|hair_care|point_of_interest
Peluqueria Zulmy,Peluqueria,General,Presidente Franco,,"Presidente Franco 7700, Paraguay",-25.5573944,-54.6599549,0983 510182,,5.0,2,False,72,A,establishment|hair_care|point_of_interest
MIRIANCARHAIRSTUDIO,Peluqueria,General,Areguá,,"Las residentas, Areguá 2000, Paraguay",-25.2964791,-57.42615119999999,0994 884305,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Alice Gonzalez Paris Hair & Make Up,Peluqueria,General,Mariano Roque Alonso,Caacupe Mi,"13 Tuyutí 2040, Mariano Roque Alonso 111018, Paraguay",-25.2194133,-57.54693719999999,0972 634941,,4.7,3,False,72,A,beauty_salon|establishment|point_of_interest
Peluquería Susana,Peluqueria,General,Limpio,,"Octava proyectada, Limpio 2020, Paraguay",-25.1644823,-57.4855582,0985 140553,,5.0,4,False,72,A,establishment|hair_care|point_of_interest
Diana Galicia Salón de las Maravillas Salón de belleza,Peluqueria,General,Limpio,,"RG7P+74G, Limpio 110826, Paraguay",-25.1867343,-57.4647603,0982 379269,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
PELUQUERÍA SUSI,Peluqueria,General,Limpio,,"000 1, Limpio 2022, Paraguay",-25.1919072,-57.4697857,0981 646861,,5.0,3,False,72,A,establishment|hair_care|point_of_interest
Kuñatai Peluquería,Peluqueria,General,Limpio,,"Av. San José, Limpio 110806, Paraguay",-25.1409274,-57.4773141,0994 399100,https://www.instagram.com/p/DKHs6gsA23w/?igsh=MWZmY3l2MW01b3U5eA==,5.0,14,True,72,A,beauty_salon|establishment|hair_care|point_of_interest
IL SALONE ENCARNACION,Salon de Belleza,General,Encarnación,,"Mcal. Estigarribia 1779, Encarnación 070112, Paraguay",-27.3268188,-55.8672429,0985 747849,,5.0,2,False,72,A,establishment|hair_care|health|point_of_interest
Naoa,Salon de Belleza,General,Itaugua,,"JJC2+PG5, Itaugua 110619, Paraguay",-25.3782443,-57.39864490000001,0992 955337,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Brows By Camila Zayas,Salon de Belleza,General,Fernando de la Mora,,"Coronel Francisco Martinez 2324, Fernando de la Mora 230000, Paraguay",-25.2969953,-57.5436603,0986 828344,https://www.instagram.com/bycamilazayas?igsh=MWp0ZGJkbWE1bHZmaw==,5.0,14,True,72,A,beauty_salon|establishment|point_of_interest
LIM'S BEAUTY SALON,Salon de Belleza,General,Asunción,,"Paraguay, Asunción, Capitan Elías Ayala, Lim's beauty salon",-25.2736629,-57.5644955,0983 985300,https://instagram.com/lims_beautysalon?igshid=YmMyMTA2M2Y=,4.9,18,True,72,A,beauty_salon|establishment|health|point_of_interest|spa
Enredos hair,Peluqueria,General,Areguá,,"Areguá 110124, Paraguay",-25.3439025,-57.3894241,0982 245227,,5.0,3,False,72,A,establishment|hair_care|point_of_interest
Aura estudio capiata,Salon de Belleza,General,Capiatá,,"JHJ4+VQJ, Capiatá 4750, Paraguay",-25.3659158,-57.4440161,0976 152524,,4.5,2,False,72,A,beauty_salon|establishment|point_of_interest
S&N Salón de Belleza,Peluqueria,General,Capiatá,,"JHV6+C48, Sgto.Lopez godoy, Capiatá 110219, Paraguay",-25.3564729,-57.4396739,0981 648464,,5.0,4,False,72,A,establishment|hair_care|point_of_interest
Barbeshop Danitres Paraguay,Peluqueria,General,Capiatá,,"JHQ2+WG9, Capiatá 110216, Paraguay",-25.3602125,-57.4486469,0971 939309,,5.0,4,False,72,A,establishment|hair_care|point_of_interest
Giz Beauty Center,Peluqueria,General,Capiatá,,"930, Capiatá 110220, Paraguay",-25.3558871,-57.44074519999999,0991 325121,,5.0,2,False,72,A,establishment|hair_care|point_of_interest
LEZCANO Estilistas,Peluqueria,General,Atyrá,,"PRGG+7GJ, 25 de Noviembre, Atyrá 030401, Paraguay",-25.2742856,-57.17372839999999,0972 213326,,4.8,4,False,72,A,establishment|hair_care|point_of_interest
Studio Beauty,Salon de Belleza,General,Ciudad del Este,,"F9CH+86X, Ciudad del Este 100148, Paraguay",-25.5294476,-54.6217629,0986 182801,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Odara Hair Py,Peluqueria,General,Ciudad del Este,,"Curupayty 535, Cd. del Este 100135, Paraguay",-25.5162974,-54.6112402,0985 513007,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Única Estética Avanzada – Adelgazamiento y Belleza en Ciudad del Este,Salon de Belleza,General,Ciudad del Este,,"km 3 1, Av. San Blás 2, Cd. del Este 7010, Paraguay",-25.5097896,-54.62846339999999,0986 986555,http://www.unica.com.py/,4.7,123,True,72,A,beauty_salon|establishment|hair_care|health|point_of_interest|spa|store
Fabilashpy,Salon de Belleza,General,Itauguá,,"Mariscal José Félix Estigarribia, Itauguá 110611, Paraguay",-25.3907546,-57.35860899999999,0983 370156,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Estética Pamela,Salon de Belleza,General,Pedro Juan Caballero,,"Gral.Roa 1344, Pedro Juan Caballero 130105, Paraguay",-22.5365547,-55.75048760000001,0985 603452,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Centro de Belleza Jovita,Salon de Belleza,General,Asunción,,"República de Siria 480-407, Asunción 001208, Paraguay",-25.2853114,-57.6052153,0981 788845,https://wa.me/595981788845,5.0,18,True,72,A,beauty_salon|establishment|hair_care|point_of_interest
Mundo mujer,Salon de Belleza,General,Puerto Iguazú,,"Salto Mbigua 12, N3370 Puerto Iguazú, Misiones, Argentina",-25.6200104,-54.5767652,03757 69-3236,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest|store
Ovy Salón de Belleza,Salon de Belleza,General,Puerto Iguazú,,"N3370 Puerto Iguazú, Misiones Province, Argentina",-25.6130192,-54.5772225,03757 55-5503,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest|store
HAIR EXTENSIONES PY,Peluqueria,General,Asunción,,"Padre Albert Miguel Rigual Fernando de la Mora, Asunción 2300, Paraguay",-25.3233941,-57.5689809,0972 597503,,5.0,3,False,72,A,beauty_salon|establishment|point_of_interest
CENTRO de BELLEZA K&L,Salon de Belleza,General,Yaguarón,,"Yaguarón 091503, Paraguay",-25.5634307,-57.2952082,0971 175537,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Tere Estilista,Peluqueria,General,Limpio,,"VG3P+3JM, Limpio 110810, Paraguay",-25.1472859,-57.46345819999999,0981 612422,https://m.facebook.com/tere.estilista,4.9,12,True,72,A,establishment|hair_care|point_of_interest
Musas Studio,Salon de Belleza,General,Limpio,,"RG7P+73G, Limpio 110825, Paraguay",-25.1736075,-57.4735302,0971 167533,,5.0,2,False,72,A,beauty_salon|establishment|point_of_interest
Salon de Belleza Zulmi,Salon de Belleza,General,Atyrá,,"PR7H+MF, Atyrá 030402, Paraguay",-25.2859286,-57.17125129999999,0983 988284,,5.0,1,False,72,A,establishment|hair_care|point_of_interest
Alejandra Mena Make-up,Salon de Belleza,General,Atyrá,,"PR7J+X72, Atyrá 030402, Paraguay",-25.2850603,-57.1693782,0993 597750,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
Salón de Belleza Sonia Zárate,Salon de Belleza,General,Yaguaron Juru,,"FQMM+CFV, Yaguaron Juru 090906, Paraguay",-25.5172675,-57.2169012,0982 589411,,5.0,1,False,72,A,beauty_salon|establishment|point_of_interest
